id,time,gi_cdf
14,13.2,0.73092
14,13.4,0.74019
14,13.6,0.74929
14,13.8,0.75824
14,14,0.76702
14,14.2,0.77564
14,14.4,0.78409
14,14.6,0.79239
14,14.8,0.80052
14,15,0.80849
14,15.2,0.81629
14,15.4,0.82394
14,15.6,0.83142
14,15.8,0.83873
14,16,0.84589
14,16.2,0.85288
14,16.4,0.85971
14,16.6,0.86638
14,16.8,0.87289
14,17,0.87923
14,17.2,0.88541
14,17.4,0.89143
14,17.6,0.89729
14,17.8,0.90298
14,18,0.90851
14,18.2,0.91388
14,18.4,0.91908
14,18.6,0.92413
14,18.8,0.92901
14,19,0.93372
14,19.2,0.93828
14,19.4,0.94267
14,19.6,0.9469
14,19.8,0.95097
14,20,0.95488
14,20.2,0.95862
14,20.4,0.9622
14,20.6,0.96562
14,20.8,0.96887
14,21,0.97197
14,21.2,0.9749
14,21.4,0.97767
14,21.6,0.98027
14,21.8,0.98271
14,22,0.98499
14,22.2,0.98711
14,22.4,0.98907
14,22.6,0.99086
14,22.8,0.99249
14,23,0.99396
14,23.2,0.99526
14,23.4,0.99641
14,23.6,0.99739
14,23.8,0.9982
14,24,0.99886
14,24.2,0.99935
14,24.4,0.99968
14,24.6,0.99985
14,24.8,0.99986
14,25,0.99986
14,25.2,0.99986
14,25.4,0.99986
14,25.6,0.99986
14,25.8,0.99986
14,26,0.99986
14,26.2,0.99986
14,26.4,0.99986
14,26.6,0.99986
14,26.8,0.99986
14,27,0.99986
14,27.2,0.99986
14,27.4,0.99986
14,27.6,0.99986
14,27.8,0.99986
14,28,0.99986
14,28.2,0.99986
14,28.4,0.99986
14,28.6,0.99986
14,28.8,0.99986
14,29,0.99986
14,29.2,0.99986
14,29.4,0.99986
14,29.6,0.99986
14,29.8,0.99986
14,30,0.99986
14,30.2,0.99986
14,30.4,0.99986
14,30.6,0.99986
14,30.8,0.99986
14,31,0.99986
14,31.2,0.99986
14,31.4,0.99986
14,31.6,0.99986
14,31.8,0.99986
14,32,0.99986
14,32.2,0.99986
14,32.4,0.99986
14,32.6,0.99986
14,32.8,0.99986
14,33,0.99986
14,33.2,0.99986
14,33.4,0.99986
14,33.6,0.99986
14,33.8,0.99986
14,34,0.99986
14,34.2,0.99986
14,34.4,0.99986
14,34.6,0.99986
14,34.8,0.99986
14,35,0.99986
14,35.2,0.99986
14,35.4,0.99986
14,35.6,0.99986
14,35.8,0.99986
14,36,0.99986
14,36.2,0.99986
14,36.4,0.99986
14,36.6,0.99986
14,36.8,0.99986
14,37,0.99986
14,37.2,0.99986
14,37.4,0.99986
14,37.6,0.99986
14,37.8,0.99986
14,38,0.99986
14,38.2,0.99986
14,38.4,0.99986
14,38.6,0.99986
14,38.8,0.99986
14,39,0.99986
14,39.2,0.99986
14,39.4,0.99986
14,39.6,0.99986
14,39.8,0.99986
14,40,0.99986
15,0,0
15,0.2,0
15,0.4,0
15,0.6,0
15,0.8,0
15,1,0
15,1.2,6.3e-4
15,1.4,0.00191
15,1.6,0.00383
15,1.8,0.00638
15,2,0.00958
15,2.2,0.01341
15,2.4,0.01788
15,2.6,0.023
15,2.8,0.02875
15,3,0.03513
15,3.2,0.04216
15,3.4,0.04983
15,3.6,0.05813
15,3.8,0.06708
15,4,0.07666
15,4.2,0.08689
15,4.4,0.09775
15,4.6,0.10925
15,4.8,0.12139
15,5,0.13416
15,5.2,0.14758
15,5.4,0.16164
15,5.6,0.17633
15,5.8,0.19167
15,6,0.20764
15,6.2,0.22425
15,6.4,0.2415
15,6.6,0.25939
15,6.8,0.27792
15,7,0.29708
15,7.2,0.31689
15,7.4,0.33733
15,7.6,0.35842
15,7.8,0.37971
15,8,0.40064
15,8.2,0.42121
15,8.4,0.44142
15,8.6,0.46127
15,8.8,0.48076
15,9,0.49989
15,9.2,0.51867
15,9.4,0.53708
15,9.6,0.55514
15,9.8,0.57284
15,10,0.59017
15,10.2,0.60715
15,10.4,0.62377
15,10.6,0.64003
15,10.8,0.65593
15,11,0.67147
15,11.2,0.68665
15,11.4,0.70147
15,11.6,0.71594
15,11.8,0.73004
15,12,0.74379
15,12.2,0.75717
15,12.4,0.7702
15,12.6,0.78287
15,12.8,0.79517
15,13,0.80712
15,13.2,0.81871
15,13.4,0.82994
15,13.6,0.84081
15,13.8,0.85133
15,14,0.86148
15,14.2,0.87127
15,14.4,0.88071
15,14.6,0.88978
15,14.8,0.8985
15,15,0.90685
15,15.2,0.91485
15,15.4,0.92249
15,15.6,0.92977
15,15.8,0.93669
15,16,0.94325
15,16.2,0.94945
15,16.4,0.95529
15,16.6,0.96077
15,16.8,0.9659
15,17,0.97066
15,17.2,0.97507
15,17.4,0.97911
15,17.6,0.9828
15,17.8,0.98613
15,18,0.98909
15,18.2,0.9917
15,18.4,0.99395
15,18.6,0.99584
15,18.8,0.99737
15,19,0.99855
15,19.2,0.99936
15,19.4,0.99981
15,19.6,0.99991
15,19.8,0.99991
15,20,0.99991
15,20.2,0.99991
15,20.4,0.99991
15,20.6,0.99991
15,20.8,0.99991
15,21,0.99991
15,21.2,0.99991
15,21.4,0.99991
15,21.6,0.99991
15,21.8,0.99991
15,22,0.99991
15,22.2,0.99991
15,22.4,0.99991
15,22.6,0.99991
15,22.8,0.99991
15,23,0.99991
15,23.2,0.99991
15,23.4,0.99991
15,23.6,0.99991
15,23.8,0.99991
15,24,0.99991
15,24.2,0.99991
15,24.4,0.99991
15,24.6,0.99991
15,24.8,0.99991
15,25,0.99991
15,25.2,0.99991
15,25.4,0.99991
15,25.6,0.99991
15,25.8,0.99991
15,26,0.99991
15,26.2,0.99991
15,26.4,0.99991
15,26.6,0.99991
15,26.8,0.99991
15,27,0.99991
15,27.2,0.99991
15,27.4,0.99991
15,27.6,0.99991
15,27.8,0.99991
15,28,0.99991
15,28.2,0.99991
15,28.4,0.99991
15,28.6,0.99991
15,28.8,0.99991
15,29,0.99991
15,29.2,0.99991
15,29.4,0.99991
15,29.6,0.99991
15,29.8,0.99991
15,30,0.99991
15,30.2,0.99991
15,30.4,0.99991
15,30.6,0.99991
15,30.8,0.99991
15,31,0.99991
15,31.2,0.99991
15,31.4,0.99991
15,31.6,0.99991
15,31.8,0.99991
15,32,0.99991
15,32.2,0.99991
15,32.4,0.99991
15,32.6,0.99991
15,32.8,0.99991
15,33,0.99991
15,33.2,0.99991
15,33.4,0.99991
15,33.6,0.99991
15,33.8,0.99991
15,34,0.99991
15,34.2,0.99991
15,34.4,0.99991
15,34.6,0.99991
15,34.8,0.99991
15,35,0.99991
15,35.2,0.99991
15,35.4,0.99991
15,35.6,0.99991
15,35.8,0.99991
15,36,0.99991
15,36.2,0.99991
15,36.4,0.99991
15,36.6,0.99991
15,36.8,0.99991
15,37,0.99991
15,37.2,0.99991
15,37.4,0.99991
15,37.6,0.99991
15,37.8,0.99991
15,38,0.99991
15,38.2,0.99991
15,38.4,0.99991
15,38.6,0.99991
15,38.8,0.99991
15,39,0.99991
15,39.2,0.99991
15,39.4,0.99991
15,39.6,0.99991
15,39.8,0.99991
15,40,0.99991
16,0,0
16,0.2,0
16,0.4,0
16,0.6,0
16,0.8,0
16,1,0
16,1.2,7.6e-4
16,1.4,0.0023
16,1.6,0.0046
16,1.8,0.00766
16,2,0.0115
16,2.2,0.0161
16,2.4,0.02146
16,2.6,0.0276
16,2.8,0.0345
16,3,0.04216
16,3.2,0.0506
16,3.4,0.0598
16,3.6,0.06976
16,3.8,0.0805
16,4,0.092
16,4.2,0.10427
16,4.4,0.1173
16,4.6,0.1311
16,4.8,0.14567
16,5,0.16043
16,5.2,0.17506
16,5.4,0.18956
16,5.6,0.20394
16,5.8,0.21818
16,6,0.2323
16,6.2,0.24629
16,6.4,0.26014
16,6.6,0.27388
16,6.8,0.28748
16,7,0.30095
16,7.2,0.3143
16,7.4,0.32751
16,7.6,0.3406
16,7.8,0.35356
16,8,0.36639
16,8.2,0.37909
16,8.4,0.39166
16,8.6,0.40411
16,8.8,0.41642
16,9,0.42861
16,9.2,0.44067
16,9.4,0.4526
16,9.6,0.4644
16,9.8,0.47607
16,10,0.48762
16,10.2,0.49903
16,10.4,0.51032
16,10.6,0.52148
16,10.8,0.53251
16,11,0.54341
16,11.2,0.55418
16,11.4,0.56483
16,11.6,0.57534
16,11.8,0.58573
16,12,0.59599
16,12.2,0.60611
16,12.4,0.61612
16,12.6,0.62599
16,12.8,0.63573
16,13,0.64535
16,13.2,0.65483
16,13.4,0.66419
16,13.6,0.67342
16,13.8,0.68252
16,14,0.69149
16,14.2,0.70033
16,14.4,0.70905
16,14.6,0.71763
16,14.8,0.72609
16,15,0.73442
16,15.2,0.74262
16,15.4,0.75069
16,15.6,0.75863
16,15.8,0.76645
16,16,0.77413
16,16.2,0.78169
16,16.4,0.78912
16,16.6,0.79642
16,16.8,0.80359
16,17,0.81063
16,17.2,0.81754
16,17.4,0.82433
16,17.6,0.83098
16,17.8,0.83751
16,18,0.84391
16,18.2,0.85018
16,18.4,0.85632
16,18.6,0.86234
16,18.8,0.86822
16,19,0.87398
16,19.2,0.87961
16,19.4,0.8851
16,19.6,0.89047
16,19.8,0.89572
16,20,0.90083
16,20.2,0.90581
16,20.4,0.91067
16,20.6,0.9154
16,20.8,0.91999
16,21,0.92446
16,21.2,0.9288
16,21.4,0.93302
16,21.6,0.9371
16,21.8,0.94106
16,22,0.94488
16,22.2,0.94858
16,22.4,0.95215
16,22.6,0.95559
16,22.8,0.9589
16,23,0.96209
16,23.2,0.96514
16,23.4,0.96807
16,23.6,0.97087
16,23.8,0.97353
16,24,0.97608
16,24.2,0.97849
16,24.4,0.98077
16,24.6,0.98292
16,24.8,0.98495
16,25,0.98685
16,25.2,0.98862
16,25.4,0.99026
16,25.6,0.99177
16,25.8,0.99315
16,26,0.9944
16,26.2,0.99553
16,26.4,0.99653
16,26.6,0.9974
16,26.8,0.99814
16,27,0.99875
16,27.2,0.99923
16,27.4,0.99958
16,27.6,0.99981
16,27.8,0.9999
16,28,0.9999
16,28.2,0.9999
16,28.4,0.9999
16,28.6,0.9999
16,28.8,0.9999
16,29,0.9999
16,29.2,0.9999
16,29.4,0.9999
16,29.6,0.9999
16,29.8,0.9999
16,30,0.9999
16,30.2,0.9999
16,30.4,0.9999
16,30.6,0.9999
16,30.8,0.9999
16,31,0.9999
16,31.2,0.9999
16,31.4,0.9999
16,31.6,0.9999
16,31.8,0.9999
16,32,0.9999
16,32.2,0.9999
16,32.4,0.9999
16,32.6,0.9999
16,32.8,0.9999
16,33,0.9999
16,33.2,0.9999
16,33.4,0.9999
16,33.6,0.9999
16,33.8,0.9999
16,34,0.9999
16,34.2,0.9999
16,34.4,0.9999
16,34.6,0.9999
16,34.8,0.9999
16,35,0.9999
16,35.2,0.9999
16,35.4,0.9999
16,35.6,0.9999
16,35.8,0.9999
16,36,0.9999
16,36.2,0.9999
16,36.4,0.9999
16,36.6,0.9999
16,36.8,0.9999
16,37,0.9999
16,37.2,0.9999
16,37.4,0.9999
16,37.6,0.9999
16,37.8,0.9999
16,38,0.9999
16,38.2,0.9999
16,38.4,0.9999
16,38.6,0.9999
16,38.8,0.9999
16,39,0.9999
16,39.2,0.9999
16,39.4,0.9999
16,39.6,0.9999
16,39.8,0.9999
16,40,0.9999
17,0,0
17,0.2,0
17,0.4,0
17,0.6,0
17,0.8,0
17,1,0
17,1.2,9.9e-4
17,1.4,0.00297
17,1.6,0.00595
17,1.8,0.00992
17,2,0.01489
17,2.2,0.02085
17,2.4,0.0278
17,2.6,0.03574
17,2.8,0.04468
17,3,0.05461
17,3.2,0.06553
17,3.4,0.07745
17,3.6,0.09036
17,3.8,0.10426
17,4,0.11915
17,4.2,0.13429
17,4.4,0.14929
17,4.6,0.16417
17,4.8,0.17891
17,5,0.19352
17,5.2,0.208
17,5.4,0.22235
17,5.6,0.23657
17,5.8,0.25066
17,6,0.26461
17,6.2,0.27844
17,6.4,0.29213
17,6.6,0.30569
17,6.8,0.31912
17,7,0.33242
17,7.2,0.34559
17,7.4,0.35863
17,7.6,0.37153
17,7.8,0.38431
17,8,0.39695
17,8.2,0.40946
17,8.4,0.42185
17,8.6,0.4341
17,8.8,0.44621
17,9,0.4582
17,9.2,0.47006
17,9.4,0.48178
17,9.6,0.49338
17,9.8,0.50484
17,10,0.51617
17,10.2,0.52737
17,10.4,0.53844
17,10.6,0.54938
17,10.8,0.56019
17,11,0.57086
17,11.2,0.58141
17,11.4,0.59182
17,11.6,0.6021
17,11.8,0.61225
17,12,0.62227
17,12.2,0.63216
17,12.4,0.64192
17,12.6,0.65154
17,12.8,0.66104
17,13,0.6704
17,13.2,0.67963
17,13.4,0.68874
17,13.6,0.69771
17,13.8,0.70654
17,14,0.71525
17,14.2,0.72383
17,14.4,0.73227
17,14.6,0.74059
17,14.8,0.74877
17,15,0.75682
17,15.2,0.76474
17,15.4,0.77253
17,15.6,0.78019
17,15.8,0.78772
17,16,0.79511
17,16.2,0.80238
17,16.4,0.80951
17,16.6,0.81651
17,16.8,0.82338
17,17,0.83012
17,17.2,0.83673
17,17.4,0.84321
17,17.6,0.84956
17,17.8,0.85577
17,18,0.86186
17,18.2,0.86781
17,18.4,0.87363
17,18.6,0.87932
17,18.8,0.88488
17,19,0.89031
17,19.2,0.8956
17,19.4,0.90077
17,19.6,0.9058
17,19.8,0.91071
17,20,0.91548
17,20.2,0.92012
17,20.4,0.92463
17,20.6,0.92901
17,20.8,0.93325
17,21,0.93737
17,21.2,0.94135
17,21.4,0.94521
17,21.6,0.94893
17,21.8,0.95252
17,22,0.95598
17,22.2,0.95931
17,22.4,0.96251
17,22.6,0.96557
17,22.8,0.96851
17,23,0.97131
17,23.2,0.97398
17,23.4,0.97652
17,23.6,0.97894
17,23.8,0.98121
17,24,0.98336
17,24.2,0.98538
17,24.4,0.98726
17,24.6,0.98902
17,24.8,0.99064
17,25,0.99213
17,25.2,0.99349
17,25.4,0.99472
17,25.6,0.99582
17,25.8,0.99679
17,26,0.99763
17,26.2,0.99833
17,26.4,0.9989
17,26.6,0.99935
17,26.8,0.99966
17,27,0.99984
17,27.2,0.99989
17,27.4,0.99989
17,27.6,0.99989
17,27.8,0.99989
17,28,0.99989
17,28.2,0.99989
17,28.4,0.99989
17,28.6,0.99989
17,28.8,0.99989
17,29,0.99989
17,29.2,0.99989
17,29.4,0.99989
17,29.6,0.99989
17,29.8,0.99989
17,30,0.99989
17,30.2,0.99989
17,30.4,0.99989
17,30.6,0.99989
17,30.8,0.99989
17,31,0.99989
17,31.2,0.99989
17,31.4,0.99989
17,31.6,0.99989
17,31.8,0.99989
17,32,0.99989
17,32.2,0.99989
17,32.4,0.99989
17,32.6,0.99989
17,32.8,0.99989
17,33,0.99989
17,33.2,0.99989
17,33.4,0.99989
17,33.6,0.99989
17,33.8,0.99989
17,34,0.99989
17,34.2,0.99989
17,34.4,0.99989
17,34.6,0.99989
17,34.8,0.99989
17,35,0.99989
17,35.2,0.99989
17,35.4,0.99989
17,35.6,0.99989
17,35.8,0.99989
17,36,0.99989
17,36.2,0.99989
17,36.4,0.99989
17,36.6,0.99989
17,36.8,0.99989
17,37,0.99989
17,37.2,0.99989
17,37.4,0.99989
17,37.6,0.99989
17,37.8,0.99989
17,38,0.99989
17,38.2,0.99989
17,38.4,0.99989
17,38.6,0.99989
17,38.8,0.99989
17,39,0.99989
17,39.2,0.99989
17,39.4,0.99989
17,39.6,0.99989
17,39.8,0.99989
17,40,0.99989
18,0,0
18,0.2,0
18,0.4,0
18,0.6,0
18,0.8,0
18,1,0
18,1.2,9.5e-4
18,1.4,0.00287
18,1.6,0.00575
18,1.8,0.00959
18,2,0.01439
18,2.2,0.02015
18,2.4,0.02687
18,2.6,0.03454
18,2.8,0.04318
18,3,0.05278
18,3.2,0.06333
18,3.4,0.07485
18,3.6,0.08733
18,3.8,0.10076
18,4,0.11516
18,4.2,0.13051
18,4.4,0.14683
18,4.6,0.1641
18,4.8,0.18233
18,5,0.20153
18,5.2,0.22168
18,5.4,0.24279
18,5.6,0.26487
18,5.8,0.2879
18,6,0.31189
18,6.2,0.33684
18,6.4,0.36275
18,6.6,0.38907
18,6.8,0.41483
18,7,0.44003
18,7.2,0.46468
18,7.4,0.48878
18,7.6,0.51232
18,7.8,0.5353
18,8,0.55773
18,8.2,0.57961
18,8.4,0.60093
18,8.6,0.62169
18,8.8,0.6419
18,9,0.66156
18,9.2,0.68066
18,9.4,0.6992
18,9.6,0.71719
18,9.8,0.73463
18,10,0.75151
18,10.2,0.76784
18,10.4,0.78361
18,10.6,0.79882
18,10.8,0.81348
18,11,0.82759
18,11.2,0.84114
18,11.4,0.85414
18,11.6,0.86658
18,11.8,0.87847
18,12,0.8898
18,12.2,0.90057
18,12.4,0.91079
18,12.6,0.92046
18,12.8,0.92957
18,13,0.93813
18,13.2,0.94613
18,13.4,0.95358
18,13.6,0.96047
18,13.8,0.96681
18,14,0.97259
18,14.2,0.97782
18,14.4,0.98249
18,14.6,0.9866
18,14.8,0.99017
18,15,0.99317
18,15.2,0.99563
18,15.4,0.99752
18,15.6,0.99887
18,15.8,0.99965
18,16,0.99989
18,16.2,0.99989
18,16.4,0.99989
18,16.6,0.99989
18,16.8,0.99989
18,17,0.99989
18,17.2,0.99989
18,17.4,0.99989
18,17.6,0.99989
18,17.8,0.99989
18,18,0.99989
18,18.2,0.99989
18,18.4,0.99989
18,18.6,0.99989
18,18.8,0.99989
18,19,0.99989
18,19.2,0.99989
18,19.4,0.99989
18,19.6,0.99989
18,19.8,0.99989
18,20,0.99989
18,20.2,0.99989
18,20.4,0.99989
18,20.6,0.99989
18,20.8,0.99989
18,21,0.99989
18,21.2,0.99989
18,21.4,0.99989
18,21.6,0.99989
18,21.8,0.99989
18,22,0.99989
18,22.2,0.99989
18,22.4,0.99989
18,22.6,0.99989
18,22.8,0.99989
18,23,0.99989
18,23.2,0.99989
18,23.4,0.99989
18,23.6,0.99989
18,23.8,0.99989
18,24,0.99989
18,24.2,0.99989
18,24.4,0.99989
18,24.6,0.99989
18,24.8,0.99989
18,25,0.99989
18,25.2,0.99989
18,25.4,0.99989
18,25.6,0.99989
18,25.8,0.99989
18,26,0.99989
18,26.2,0.99989
18,26.4,0.99989
18,26.6,0.99989
18,26.8,0.99989
18,27,0.99989
18,27.2,0.99989
18,27.4,0.99989
18,27.6,0.99989
18,27.8,0.99989
18,28,0.99989
18,28.2,0.99989
18,28.4,0.99989
18,28.6,0.99989
18,28.8,0.99989
18,29,0.99989
18,29.2,0.99989
18,29.4,0.99989
18,29.6,0.99989
18,29.8,0.99989
18,30,0.99989
18,30.2,0.99989
18,30.4,0.99989
18,30.6,0.99989
18,30.8,0.99989
18,31,0.99989
18,31.2,0.99989
18,31.4,0.99989
18,31.6,0.99989
18,31.8,0.99989
18,32,0.99989
18,32.2,0.99989
18,32.4,0.99989
18,32.6,0.99989
18,32.8,0.99989
18,33,0.99989
18,33.2,0.99989
18,33.4,0.99989
18,33.6,0.99989
18,33.8,0.99989
18,34,0.99989
18,34.2,0.99989
18,34.4,0.99989
18,34.6,0.99989
18,34.8,0.99989
18,35,0.99989
18,35.2,0.99989
18,35.4,0.99989
18,35.6,0.99989
18,35.8,0.99989
18,36,0.99989
18,36.2,0.99989
18,36.4,0.99989
18,36.6,0.99989
18,36.8,0.99989
18,37,0.99989
18,37.2,0.99989
18,37.4,0.99989
18,37.6,0.99989
18,37.8,0.99989
18,38,0.99989
18,38.2,0.99989
18,38.4,0.99989
18,38.6,0.99989
18,38.8,0.99989
18,39,0.99989
18,39.2,0.99989
18,39.4,0.99989
18,39.6,0.99989
18,39.8,0.99989
18,40,0.99989
19,0,0
19,0.2,0
19,0.4,0
19,0.6,0
19,0.8,0
19,1,0
19,1.2,0.00318
19,1.4,0.00956
19,1.6,0.01913
19,1.8,0.03189
19,2,0.04784
19,2.2,0.06698
19,2.4,0.08931
19,2.6,0.11483
19,2.8,0.14354
19,3,0.17544
19,3.2,0.21053
19,3.4,0.24881
19,3.6,0.28823
19,3.8,0.32659
19,4,0.36389
19,4.2,0.40013
19,4.4,0.4353
19,4.6,0.46941
19,4.8,0.50245
19,5,0.53443
19,5.2,0.56535
19,5.4,0.59521
19,5.6,0.624
19,5.8,0.65173
19,6,0.67839
19,6.2,0.704
19,6.4,0.72854
19,6.6,0.75201
19,6.8,0.77443
19,7,0.79578
19,7.2,0.81606
19,7.4,0.83529
19,7.6,0.85345
19,7.8,0.87054
19,8,0.88658
19,8.2,0.90155
19,8.4,0.91546
19,8.6,0.9283
19,8.8,0.94008
19,9,0.9508
19,9.2,0.96045
19,9.4,0.96905
19,9.6,0.97657
19,9.8,0.98304
19,10,0.98844
19,10.2,0.99278
19,10.4,0.99606
19,10.6,0.99827
19,10.8,0.99942
19,11,0.9995
19,11.2,0.9995
19,11.4,0.9995
19,11.6,0.9995
19,11.8,0.9995
19,12,0.9995
19,12.2,0.9995
19,12.4,0.9995
19,12.6,0.9995
19,12.8,0.9995
19,13,0.9995
19,13.2,0.9995
19,13.4,0.9995
19,13.6,0.9995
19,13.8,0.9995
19,14,0.9995
19,14.2,0.9995
19,14.4,0.9995
19,14.6,0.9995
19,14.8,0.9995
19,15,0.9995
19,15.2,0.9995
19,15.4,0.9995
19,15.6,0.9995
19,15.8,0.9995
19,16,0.9995
19,16.2,0.9995
19,16.4,0.9995
19,16.6,0.9995
19,16.8,0.9995
19,17,0.9995
19,17.2,0.9995
19,17.4,0.9995
19,17.6,0.9995
19,17.8,0.9995
19,18,0.9995
19,18.2,0.9995
19,18.4,0.9995
19,18.6,0.9995
19,18.8,0.9995
19,19,0.9995
19,19.2,0.9995
19,19.4,0.9995
19,19.6,0.9995
19,19.8,0.9995
19,20,0.9995
19,20.2,0.9995
19,20.4,0.9995
19,20.6,0.9995
19,20.8,0.9995
19,21,0.9995
19,21.2,0.9995
19,21.4,0.9995
19,21.6,0.9995
19,21.8,0.9995
19,22,0.9995
19,22.2,0.9995
19,22.4,0.9995
19,22.6,0.9995
19,22.8,0.9995
19,23,0.9995
19,23.2,0.9995
19,23.4,0.9995
19,23.6,0.9995
19,23.8,0.9995
19,24,0.9995
19,24.2,0.9995
19,24.4,0.9995
19,24.6,0.9995
19,24.8,0.9995
19,25,0.9995
19,25.2,0.9995
19,25.4,0.9995
19,25.6,0.9995
19,25.8,0.9995
19,26,0.9995
19,26.2,0.9995
19,26.4,0.9995
19,26.6,0.9995
19,26.8,0.9995
19,27,0.9995
19,27.2,0.9995
19,27.4,0.9995
19,27.6,0.9995
19,27.8,0.9995
19,28,0.9995
19,28.2,0.9995
19,28.4,0.9995
19,28.6,0.9995
19,28.8,0.9995
19,29,0.9995
19,29.2,0.9995
19,29.4,0.9995
19,29.6,0.9995
19,29.8,0.9995
19,30,0.9995
19,30.2,0.9995
19,30.4,0.9995
19,30.6,0.9995
19,30.8,0.9995
19,31,0.9995
19,31.2,0.9995
19,31.4,0.9995
19,31.6,0.9995
19,31.8,0.9995
19,32,0.9995
19,32.2,0.9995
19,32.4,0.9995
19,32.6,0.9995
19,32.8,0.9995
19,33,0.9995
19,33.2,0.9995
19,33.4,0.9995
19,33.6,0.9995
19,33.8,0.9995
19,34,0.9995
19,34.2,0.9995
19,34.4,0.9995
19,34.6,0.9995
19,34.8,0.9995
19,35,0.9995
19,35.2,0.9995
19,35.4,0.9995
19,35.6,0.9995
19,35.8,0.9995
19,36,0.9995
19,36.2,0.9995
19,36.4,0.9995
19,36.6,0.9995
19,36.8,0.9995
19,37,0.9995
19,37.2,0.9995
19,37.4,0.9995
19,37.6,0.9995
19,37.8,0.9995
19,38,0.9995
19,38.2,0.9995
19,38.4,0.9995
19,38.6,0.9995
19,38.8,0.9995
19,39,0.9995
19,39.2,0.9995
19,39.4,0.9995
19,39.6,0.9995
19,39.8,0.9995
19,40,0.9995
20,0,0
20,0.2,0
20,0.4,0
20,0.6,0
20,0.8,0
20,1,0
20,1.2,0.00127
20,1.4,0.00381
20,1.6,0.00763
20,1.8,0.01271
20,2,0.01907
20,2.2,0.0267
20,2.4,0.0356
20,2.6,0.04578
20,2.8,0.05722
20,3,0.06994
20,3.2,0.08393
20,3.4,0.09919
20,3.6,0.11573
20,3.8,0.13353
20,4,0.15261
20,4.2,0.17281
20,4.4,0.19277
20,4.6,0.21249
20,4.8,0.23196
20,5,0.25119
20,5.2,0.27018
20,5.4,0.28892
20,5.6,0.30742
20,5.8,0.32567
20,6,0.34368
20,6.2,0.36145
20,6.4,0.37897
20,6.6,0.39625
20,6.8,0.41329
20,7,0.43008
20,7.2,0.44663
20,7.4,0.46293
20,7.6,0.47899
20,7.8,0.49481
20,8,0.51038
20,8.2,0.52571
20,8.4,0.54079
20,8.6,0.55564
20,8.8,0.57023
20,9,0.58459
20,9.2,0.5987
20,9.4,0.61256
20,9.6,0.62618
20,9.8,0.63956
20,10,0.6527
20,10.2,0.66559
20,10.4,0.67823
20,10.6,0.69064
20,10.8,0.7028
20,11,0.71471
20,11.2,0.72638
20,11.4,0.73781
20,11.6,0.749
20,11.8,0.75994
20,12,0.77063
20,12.2,0.78109
20,12.4,0.79129
20,12.6,0.80126
20,12.8,0.81098
20,13,0.82046
20,13.2,0.82969
20,13.4,0.83868
20,13.6,0.84743
20,13.8,0.85593
20,14,0.86419
20,14.2,0.8722
20,14.4,0.87997
20,14.6,0.8875
20,14.8,0.89478
20,15,0.90182
20,15.2,0.90862
20,15.4,0.91517
20,15.6,0.92148
20,15.8,0.92754
20,16,0.93336
20,16.2,0.93894
20,16.4,0.94427
20,16.6,0.94936
20,16.8,0.95421
20,17,0.95881
20,17.2,0.96317
20,17.4,0.96728
20,17.6,0.97115
20,17.8,0.97478
20,18,0.97816
20,18.2,0.9813
20,18.4,0.98419
20,18.6,0.98684
20,18.8,0.98925
20,19,0.99141
20,19.2,0.99333
20,19.4,0.99501
20,19.6,0.99644
20,19.8,0.99763
20,20,0.99857
20,20.2,0.99927
20,20.4,0.99973
20,20.6,0.99994
20,20.8,0.99994
20,21,0.99994
20,21.2,0.99994
20,21.4,0.99994
20,21.6,0.99994
20,21.8,0.99994
20,22,0.99994
20,22.2,0.99994
20,22.4,0.99994
20,22.6,0.99994
20,22.8,0.99994
20,23,0.99994
20,23.2,0.99994
20,23.4,0.99994
20,23.6,0.99994
20,23.8,0.99994
20,24,0.99994
20,24.2,0.99994
20,24.4,0.99994
20,24.6,0.99994
20,24.8,0.99994
20,25,0.99994
20,25.2,0.99994
20,25.4,0.99994
20,25.6,0.99994
20,25.8,0.99994
20,26,0.99994
20,26.2,0.99994
20,26.4,0.99994
20,26.6,0.99994
20,26.8,0.99994
20,27,0.99994
20,27.2,0.99994
20,27.4,0.99994
20,27.6,0.99994
20,27.8,0.99994
20,28,0.99994
20,28.2,0.99994
20,28.4,0.99994
20,28.6,0.99994
20,28.8,0.99994
20,29,0.99994
20,29.2,0.99994
20,29.4,0.99994
20,29.6,0.99994
20,29.8,0.99994
20,30,0.99994
20,30.2,0.99994
20,30.4,0.99994
20,30.6,0.99994
20,30.8,0.99994
20,31,0.99994
20,31.2,0.99994
20,31.4,0.99994
20,31.6,0.99994
20,31.8,0.99994
20,32,0.99994
20,32.2,0.99994
20,32.4,0.99994
20,32.6,0.99994
20,32.8,0.99994
20,33,0.99994
20,33.2,0.99994
20,33.4,0.99994
20,33.6,0.99994
20,33.8,0.99994
20,34,0.99994
20,34.2,0.99994
20,34.4,0.99994
20,34.6,0.99994
20,34.8,0.99994
20,35,0.99994
20,35.2,0.99994
20,35.4,0.99994
20,35.6,0.99994
20,35.8,0.99994
20,36,0.99994
20,36.2,0.99994
20,36.4,0.99994
20,36.6,0.99994
20,36.8,0.99994
20,37,0.99994
20,37.2,0.99994
20,37.4,0.99994
20,37.6,0.99994
20,37.8,0.99994
